,docid,key,label_jp_long_filled,amounts_change_cls,calc_parent_key
74938,S100W4OG,jppfs_cor:OtherNCL,その他、固定負債,decrease_10,jppfs_cor:NoncurrentLiabilities
74939,S100W4OG,jppfs_cor:DeferredTaxAssets,繰延税金資産,increase_10,jppfs_cor:InvestmentsAndOtherAssets
74940,S100W4OG,jpcrp030000-asr_E04160-000:MachineryEquipmentAndToolsFurnitureAndFixturesNetPPE,機械装置及び工具器具備品,decrease_10,jppfs_cor:PropertyPlantAndEquipment
74941,S100W4OG,jppfs_cor:ExtraordinaryIncome,特別利益,decrease_10,jppfs_cor:IncomeBeforeIncomeTaxes
74942,S100W4OG,jppfs_cor:OtherIOA,その他、投資その他の資産,decrease_10,jppfs_cor:InvestmentsAndOtherAssets
74943,S100W4OG,jppfs_cor:ExtraordinaryLoss,特別損失,increase_10,jppfs_cor:IncomeBeforeIncomeTaxes
74944,S100W4OG,jpcrp030000-asr_E04160-000:AccumulatedDepreciationMachineryEquipmentAndToolsFurnitureAndFixturesPPE,減価償却累計額,stable,jpcrp030000-asr_E04160-000:MachineryEquipmentAndToolsFurnitureAndFixturesNetPPE
74945,S100W4OG,jppfs_cor:IncomeTaxesCurrent,法人税、住民税及び事業税,increase_10,jppfs_cor:IncomeTaxes
74946,S100W4OG,jppfs_cor:NonOperatingExpenses,営業外費用,decrease_20,jppfs_cor:OrdinaryIncome
74947,S100W4OG,jppfs_cor:LossOnInvestmentsInPartnershipNOE,投資事業組合運用損、営業外費用,decrease_20,jppfs_cor:NonOperatingExpenses
74948,S100W4OG,jppfs_cor:NotesAndAccountsReceivableTradeAndContractAssets,受取手形、売掛金及び契約資産,increase_10,jppfs_cor:CurrentAssets
74949,S100W4OG,jppfs_cor:NetDefinedBenefitAsset,退職給付に係る資産,stable,jppfs_cor:InvestmentsAndOtherAssets
74950,S100W4OG,jppfs_cor:CostOfSales,売上原価,increase_10,jppfs_cor:GrossProfit
74951,S100W4OG,jppfs_cor:OperatingIncome,営業利益又は営業損失（△）,increase_10,jppfs_cor:OrdinaryIncome
74952,S100W4OG,jppfs_cor:GrossProfit,売上総利益又は売上総損失（△）,increase_10,jppfs_cor:OperatingIncome
74953,S100W4OG,jppfs_cor:EquityInEarningsOfAffiliatesNOI,持分法による投資利益、営業外収益,new,jppfs_cor:NonOperatingIncome
74954,S100W4OG,jppfs_cor:CurrentLiabilities,流動負債,increase_20,jppfs_cor:Liabilities
74955,S100W4OG,jppfs_cor:IncomeTaxes,法人税等,increase_10,jppfs_cor:ProfitLoss
74956,S100W4OG,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,increase_10,jppfs_cor:ProfitLoss
74957,S100W4OG,jppfs_cor:IncomeTaxesPayable,未払法人税等,increase_20,jppfs_cor:CurrentLiabilities
74958,S100W4OG,jppfs_cor:MerchandiseAndFinishedGoods,商品及び製品,stable,jppfs_cor:CurrentAssets
74959,S100W4OG,jppfs_cor:AllowanceForDoubtfulAccountsIOAByGroup,貸倒引当金、投資その他の資産、一括控除,increase_10,jppfs_cor:InvestmentsAndOtherAssets
74960,S100W4OG,jppfs_cor:InvestmentSecurities,投資有価証券,increase_10,jppfs_cor:InvestmentsAndOtherAssets
74961,S100W4OG,jppfs_cor:NetDefinedBenefitLiability,退職給付に係る負債,stable,jppfs_cor:NoncurrentLiabilities
74962,S100W4OG,jppfs_cor:LossOnRetirementOfNoncurrentAssetsEL,固定資産除却損、特別損失,decrease_20,jppfs_cor:ExtraordinaryLoss
74963,S100W4OG,jppfs_cor:Liabilities,負債,increase_10,jppfs_cor:LiabilitiesAndNetAssets
74964,S100W4OG,jppfs_cor:LossOnRetirementOfNoncurrentAssetsNOE,固定資産除却損、営業外費用,increase_10,jppfs_cor:NonOperatingExpenses
74965,S100W4OG,jppfs_cor:LandAndBuildingsForSaleInLots,分譲土地建物,stable,jppfs_cor:CurrentAssets
74966,S100W4OG,jppfs_cor:AccumulatedDepreciationLeaseAssetsPPE,減価償却累計額、リース資産、有形固定資産,increase_20,jppfs_cor:LeaseAssetsNetPPE
74967,S100W4OG,jppfs_cor:PropertyPlantAndEquipment,有形固定資産,increase_10,jppfs_cor:NoncurrentAssets
74968,S100W4OG,jppfs_cor:NoncurrentAssets,固定資産,increase_10,jppfs_cor:Assets
74969,S100W4OG,jppfs_cor:Land,土地,stable,jppfs_cor:PropertyPlantAndEquipment
74970,S100W4OG,jppfs_cor:NoncurrentLiabilities,固定負債,stable,jppfs_cor:Liabilities
74971,S100W4OG,jppfs_cor:LossOnReductionOfNoncurrentAssetsEL,固定資産圧縮損、特別損失,increase_20,jppfs_cor:ExtraordinaryLoss
74972,S100W4OG,jpcrp030000-asr_E04160-000:SubsidiesForBusEI,車両等購入補助金,increase_20,jppfs_cor:ExtraordinaryIncome
74973,S100W4OG,jppfs_cor:OtherNOE,その他、営業外費用,increase_20,jppfs_cor:NonOperatingExpenses
74974,S100W4OG,jppfs_cor:RetainedEarnings,利益剰余金,increase_10,jppfs_cor:ShareholdersEquity
74975,S100W4OG,jppfs_cor:CurrentAssets,流動資産,increase_10,jppfs_cor:Assets
74976,S100W4OG,jppfs_cor:ValuationDifferenceOnAvailableForSaleSecurities,その他有価証券評価差額金,stable,jppfs_cor:ValuationAndTranslationAdjustments
74977,S100W4OG,jppfs_cor:ProvisionForDirectorsRetirementBenefits,役員退職慰労引当金,stable,jppfs_cor:NoncurrentLiabilities
74978,S100W4OG,jppfs_cor:ProfitLoss,当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）,increase_10,top_account
74979,S100W4OG,jppfs_cor:ProvisionForBonuses,賞与引当金,increase_10,jppfs_cor:CurrentLiabilities
74980,S100W4OG,jppfs_cor:LongTermLoansPayable,長期借入金,stable,jppfs_cor:NoncurrentLiabilities
74981,S100W4OG,jppfs_cor:AccumulatedDepreciationVehicles,減価償却累計額、車両運搬具,stable,jppfs_cor:VehiclesNet
74982,S100W4OG,jppfs_cor:HeadOfficeTransferCostEL,本社移転費用、特別損失,new,jppfs_cor:ExtraordinaryLoss
74983,S100W4OG,jpcrp030000-asr_E04160-000:ProvisionOfAllowanceForDoubtfulAccountsForSubsidiariesAndAssociatesNOE,関係会社貸倒引当金繰入額,increase_20,jppfs_cor:NonOperatingExpenses
74984,S100W4OG,jppfs_cor:OrdinaryIncome,経常利益又は経常損失（△）,increase_10,jppfs_cor:IncomeBeforeIncomeTaxes
74985,S100W4OG,jppfs_cor:WorkInProcess,仕掛品,decrease_10,jppfs_cor:CurrentAssets
74986,S100W4OG,jppfs_cor:NonOperatingIncome,営業外収益,increase_20,jppfs_cor:OrdinaryIncome
74987,S100W4OG,jppfs_cor:CostOfSalesOnOtherBusinessCOSExpOA,その他の事業売上原価、営業活動による費用・売上原価,increase_10,jppfs_cor:CostOfSales
74988,S100W4OG,jpcrp030000-asr_E04160-000:TransportRevenueRevOA,自動車運送事業収益,increase_10,jppfs_cor:NetSales
74989,S100W4OG,jppfs_cor:TreasuryStock,自己株式,stable,jppfs_cor:ShareholdersEquity
74990,S100W4OG,jpcrp030000-asr_E04160-000:TransportExpenses,運送費,stable,jppfs_cor:CostOfSales
74991,S100W4OG,jppfs_cor:IntangibleAssets,無形固定資産,stable,jppfs_cor:NoncurrentAssets
74992,S100W4OG,jppfs_cor:CashAndDeposits,現金及び預金,stable,jppfs_cor:CurrentAssets
74993,S100W4OG,jppfs_cor:NotesAndAccountsPayableTrade,支払手形及び買掛金,stable,jppfs_cor:CurrentLiabilities
74994,S100W4OG,jppfs_cor:DividendsIncomeNOI,受取配当金、営業外収益,increase_20,jppfs_cor:NonOperatingIncome
109310,S100W2VL,jppfs_cor:RetainedEarnings,利益剰余金,decrease_10,jppfs_cor:ShareholdersEquity
109311,S100W2VL,jppfs_cor:GeneralReserve,別途積立金,stable,jppfs_cor:RetainedEarnings
109312,S100W2VL,jppfs_cor:LegalCapitalSurplus,資本準備金,stable,jppfs_cor:CapitalSurplus
109313,S100W2VL,jppfs_cor:ShortTermLoansPayable,短期借入金,increase_20,jppfs_cor:CurrentLiabilities
109314,S100W2VL,jppfs_cor:NonOperatingExpenses,営業外費用,increase_20,jppfs_cor:OrdinaryIncome
109315,S100W2VL,jppfs_cor:InterestIncomeNOI,受取利息、営業外収益,increase_20,jppfs_cor:NonOperatingIncome
109316,S100W2VL,jppfs_cor:LegalRetainedEarnings,利益準備金,stable,jppfs_cor:RetainedEarnings
109317,S100W2VL,jppfs_cor:ContractAssets,契約資産,decrease_20,jppfs_cor:CurrentAssets
109318,S100W2VL,jppfs_cor:StocksOfSubsidiariesAndAffiliates,関係会社株式,increase_10,jppfs_cor:InvestmentsAndOtherAssets
109319,S100W2VL,jppfs_cor:PrepaidPensionCostIOA,前払年金費用、投資その他の資産,increase_10,jppfs_cor:InvestmentsAndOtherAssets
109320,S100W2VL,jppfs_cor:AllowanceForDoubtfulAccountsIOAByGroup,貸倒引当金、投資その他の資産、一括控除,stable,jppfs_cor:InvestmentsAndOtherAssets
109321,S100W2VL,jppfs_cor:ShortTermLoansReceivableToSubsidiariesAndAffiliates,関係会社短期貸付金,decrease_20,jppfs_cor:CurrentAssets
109322,S100W2VL,jppfs_cor:CapitalSurplus,資本剰余金,stable,jppfs_cor:ShareholdersEquity
109323,S100W2VL,jppfs_cor:CurrentLiabilities,流動負債,stable,jppfs_cor:Liabilities
109324,S100W2VL,jppfs_cor:LongTermLoansPayable,長期借入金,decrease_20,jppfs_cor:NoncurrentLiabilities
109325,S100W2VL,jppfs_cor:PrepaidExpenses,前払費用,increase_20,jppfs_cor:CurrentAssets
109326,S100W2VL,jppfs_cor:IncomeTaxesPayable,未払法人税等,decrease_20,jppfs_cor:CurrentLiabilities
109327,S100W2VL,jpcrp030000-asr_E02611-000:AllowanceForLossOnContractDevelopmentCL,請負開発損失引当金,decrease_20,jppfs_cor:CurrentLiabilities
109328,S100W2VL,jppfs_cor:AccountsReceivableOther,未収入金,increase_20,jppfs_cor:CurrentAssets
109329,S100W2VL,jppfs_cor:InterestExpensesNOE,支払利息、営業外費用,stable,jppfs_cor:NonOperatingExpenses
109330,S100W2VL,jppfs_cor:AccruedExpenses,未払費用,increase_10,jppfs_cor:CurrentLiabilities
109331,S100W2VL,jppfs_cor:CurrentAssets,流動資産,decrease_10,jppfs_cor:Assets
109332,S100W2VL,jppfs_cor:NonOperatingIncome,営業外収益,increase_20,jppfs_cor:OrdinaryIncome
109333,S100W2VL,jppfs_cor:NotesReceivableTrade,受取手形,increase_20,jppfs_cor:CurrentAssets
109334,S100W2VL,jppfs_cor:GainOnSalesOfSubsidiariesAndAffiliatesStocksEI,関係会社株式売却益、特別利益,new,jppfs_cor:ExtraordinaryIncome
109335,S100W2VL,jppfs_cor:Liabilities,負債,decrease_10,jppfs_cor:LiabilitiesAndNetAssets
109336,S100W2VL,jppfs_cor:Merchandise,商品,decrease_10,jppfs_cor:CurrentAssets
109337,S100W2VL,jppfs_cor:OtherIA,その他、無形固定資産,stable,jppfs_cor:IntangibleAssets
109338,S100W2VL,jpcrp030000-asr_E02611-000:AllowanceForMaintenanceServiceFeeCL,無償サービス費引当金,increase_10,jppfs_cor:CurrentLiabilities
109339,S100W2VL,jppfs_cor:LeaseObligationsCL,リース債務、流動負債,decrease_20,jppfs_cor:CurrentLiabilities
109340,S100W2VL,jppfs_cor:LeaseObligationsNCL,リース債務、固定負債,decrease_20,jppfs_cor:NoncurrentLiabilities
109341,S100W2VL,jppfs_cor:DividendsIncomeNOI,受取配当金、営業外収益,increase_20,jppfs_cor:NonOperatingIncome
109342,S100W2VL,jppfs_cor:FiduciaryObligationFeeNOI,業務受託料、営業外収益,stable,jppfs_cor:NonOperatingIncome
109343,S100W2VL,jppfs_cor:ValuationDifferenceOnAvailableForSaleSecurities,その他有価証券評価差額金,decrease_10,jppfs_cor:ValuationAndTranslationAdjustments
109344,S100W2VL,jppfs_cor:InvestmentsInOtherSecuritiesOfSubsidiariesAndAffiliates,その他の関係会社有価証券,stable,jppfs_cor:InvestmentsAndOtherAssets
109345,S100W2VL,jppfs_cor:LossOnValuationOfStocksOfSubsidiariesAndAffiliatesEL,関係会社株式評価損、特別損失,new,jppfs_cor:ExtraordinaryLoss
109346,S100W2VL,jppfs_cor:LeaseAssetsIA,リース資産、無形固定資産,decrease_20,jppfs_cor:IntangibleAssets
109347,S100W2VL,jppfs_cor:OtherIOA,その他、投資その他の資産,decrease_20,jppfs_cor:InvestmentsAndOtherAssets
109348,S100W2VL,jppfs_cor:InvestmentSecurities,投資有価証券,stable,jppfs_cor:InvestmentsAndOtherAssets
109349,S100W2VL,jppfs_cor:NoncurrentLiabilities,固定負債,decrease_20,jppfs_cor:Liabilities
109350,S100W2VL,jppfs_cor:IntangibleAssets,無形固定資産,increase_10,jppfs_cor:NoncurrentAssets
109351,S100W2VL,jppfs_cor:PropertyPlantAndEquipment,有形固定資産,stable,jppfs_cor:NoncurrentAssets
109352,S100W2VL,jppfs_cor:GainOnExtinguishmentOfTieInSharesEI,抱合せ株式消滅差益、特別利益,new,jppfs_cor:ExtraordinaryIncome
109353,S100W2VL,jppfs_cor:GainOnSalesOfInvestmentSecuritiesEI,投資有価証券売却益、特別利益,decrease_20,jppfs_cor:ExtraordinaryIncome
109354,S100W2VL,jppfs_cor:LongTermPrepaidExpenses,長期前払費用,decrease_10,jppfs_cor:InvestmentsAndOtherAssets
109355,S100W2VL,jppfs_cor:ShareholdersEquity,株主資本,stable,jppfs_cor:NetAssets
109356,S100W2VL,jppfs_cor:OtherCA,その他、流動資産,decrease_10,jppfs_cor:CurrentAssets
109357,S100W2VL,jppfs_cor:ShortTermInvestmentSecurities,有価証券,decrease_20,jppfs_cor:CurrentAssets
109358,S100W2VL,jppfs_cor:TreasuryStock,自己株式,decrease_20,jppfs_cor:ShareholdersEquity
109359,S100W2VL,jppfs_cor:AllowanceForDoubtfulAccountsCA,貸倒引当金、流動資産、一括控除,new,jppfs_cor:CurrentAssets
109360,S100W2VL,jppfs_cor:UnearnedRevenue,前受収益,decrease_20,jppfs_cor:CurrentLiabilities
109361,S100W2VL,jppfs_cor:NoncurrentAssets,固定資産,stable,jppfs_cor:Assets
109362,S100W2VL,jppfs_cor:NetSales,売上高,increase_10,jppfs_cor:GrossProfit
109363,S100W2VL,jppfs_cor:ContractLiabilities,契約負債,decrease_10,jppfs_cor:CurrentLiabilities
109364,S100W2VL,jppfs_cor:Land,土地,stable,jppfs_cor:PropertyPlantAndEquipment
109365,S100W2VL,jpcrp030000-asr_E02611-000:ComputerForRentalAndOutsourcingNet,営業用コンピュータ,stable,jppfs_cor:PropertyPlantAndEquipment
109366,S100W2VL,jppfs_cor:IncomeTaxesCurrent,法人税、住民税及び事業税,decrease_10,jppfs_cor:IncomeTaxes
109367,S100W2VL,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,decrease_10,jppfs_cor:ProfitLoss
109368,S100W2VL,jppfs_cor:LossOnValuationOfDerivativesNOE,デリバティブ評価損、営業外費用,new,jppfs_cor:NonOperatingExpenses
109369,S100W2VL,jppfs_cor:WorkInProcess,仕掛品,increase_20,jppfs_cor:CurrentAssets
109370,S100W2VL,jppfs_cor:LossOnInvestmentsInPartnershipNOE,投資事業組合運用損、営業外費用,increase_20,jppfs_cor:NonOperatingExpenses
109371,S100W2VL,jppfs_cor:GrossProfit,売上総利益又は売上総損失（△）,stable,jppfs_cor:OperatingIncome
109372,S100W2VL,jppfs_cor:CurrentPortionOfLongTermLoansPayable,１年内返済予定の長期借入金,increase_20,jppfs_cor:CurrentLiabilities
109373,S100W2VL,jppfs_cor:Supplies,貯蔵品,stable,jppfs_cor:CurrentAssets
109374,S100W2VL,jppfs_cor:ClaimsProvableInBankruptcyClaimsProvableInRehabilitationAndOther,破産更生債権等,stable,jppfs_cor:InvestmentsAndOtherAssets
109375,S100W2VL,jppfs_cor:ExtraordinaryLoss,特別損失,new,jppfs_cor:IncomeBeforeIncomeTaxes
109376,S100W2VL,jppfs_cor:IncomeTaxes,法人税等,stable,jppfs_cor:ProfitLoss
109377,S100W2VL,jppfs_cor:OtherEL,その他、特別損失,new,jppfs_cor:ExtraordinaryLoss
109378,S100W2VL,jppfs_cor:SellingGeneralAndAdministrativeExpenses,販売費及び一般管理費,increase_10,jppfs_cor:OperatingIncome
109379,S100W2VL,jppfs_cor:AccountsPayableTrade,買掛金,stable,jppfs_cor:CurrentLiabilities
109380,S100W2VL,jppfs_cor:AccountsReceivableTrade,売掛金,increase_10,jppfs_cor:CurrentAssets
109381,S100W2VL,jppfs_cor:CapitalStock,資本金,stable,jppfs_cor:ShareholdersEquity
109382,S100W2VL,jppfs_cor:DepositsReceived,預り金,increase_20,jppfs_cor:CurrentLiabilities
109383,S100W2VL,jppfs_cor:IncomeTaxesDeferred,法人税等調整額,decrease_20,jppfs_cor:IncomeTaxes
109384,S100W2VL,jppfs_cor:ProvisionOfAllowanceForDoubtfulAccountsForSubsidiariesAndAffiliatesEL,関係会社貸倒引当金繰入額、特別損失,new,jppfs_cor:ExtraordinaryLoss
109385,S100W2VL,jppfs_cor:OrdinaryIncome,経常利益又は経常損失（△）,increase_10,jppfs_cor:IncomeBeforeIncomeTaxes
109386,S100W2VL,jppfs_cor:OperatingIncome,営業利益又は営業損失（△）,stable,jppfs_cor:OrdinaryIncome
109387,S100W2VL,jppfs_cor:AssetRetirementObligationsCL,資産除去債務、流動負債,new,jppfs_cor:CurrentLiabilities
109388,S100W2VL,jppfs_cor:AssetRetirementObligationsNCL,資産除去債務、固定負債,decrease_10,jppfs_cor:NoncurrentLiabilities
109389,S100W2VL,jpcrp030000-asr_E02611-000:AllowanceForInvestmentLossNCL,投資損失引当金,decrease_20,jppfs_cor:NoncurrentLiabilities
109390,S100W2VL,jppfs_cor:AccountsPayableOther,未払金,stable,jppfs_cor:CurrentLiabilities
109391,S100W2VL,jppfs_cor:ValuationAndTranslationAdjustments,評価・換算差額等,decrease_10,jppfs_cor:NetAssets
109392,S100W2VL,jppfs_cor:CashAndDeposits,現金及び預金,increase_10,jppfs_cor:CurrentAssets
109393,S100W2VL,jppfs_cor:OtherCL,その他、流動負債,decrease_20,jppfs_cor:CurrentLiabilities
109394,S100W2VL,jppfs_cor:ImpairmentLossEL,減損損失、特別損失,new,jppfs_cor:ExtraordinaryLoss
109395,S100W2VL,jppfs_cor:OtherNOE,その他、営業外費用,decrease_20,jppfs_cor:NonOperatingExpenses
109396,S100W2VL,jppfs_cor:InvestmentsAndOtherAssets,投資その他の資産,stable,jppfs_cor:NoncurrentAssets
109397,S100W2VL,jppfs_cor:CostOfSales,売上原価,increase_10,jppfs_cor:GrossProfit
109398,S100W2VL,jppfs_cor:ExtraordinaryIncome,特別利益,decrease_20,jppfs_cor:IncomeBeforeIncomeTaxes
109399,S100W2VL,jppfs_cor:ReserveForReductionEntryOfBuildings,建物圧縮積立金,stable,jppfs_cor:RetainedEarnings
109400,S100W2VL,jpcrp030000-asr_E02611-000:ReserveForOpenInnovationNA,オープンイノベーション促進税制積立金,increase_20,jppfs_cor:RetainedEarnings
109401,S100W2VL,jppfs_cor:RetainedEarningsBroughtForward,繰越利益剰余金,decrease_10,jppfs_cor:RetainedEarnings
109402,S100W2VL,jppfs_cor:OtherNOI,その他、営業外収益,decrease_20,jppfs_cor:NonOperatingIncome
109403,S100W2VL,jppfs_cor:ProfitLoss,当期純利益又は当期純損失（△）（平成26年3月28日財規等改正後）,decrease_20,top_account
109404,S100W2VL,jppfs_cor:Software,ソフトウエア,increase_10,jppfs_cor:IntangibleAssets
109405,S100W2VL,jppfs_cor:DeferredTaxLiabilities,繰延税金負債,decrease_20,jppfs_cor:NoncurrentLiabilities
109406,S100W2VL,jppfs_cor:OtherEI,その他、特別利益,new,jppfs_cor:ExtraordinaryIncome
117254,S100W2GO,jppfs_cor:Inventories,棚卸資産,increase_10,jppfs_cor:CurrentAssets
117255,S100W2GO,jppfs_cor:ProvisionForDirectorsRetirementBenefitsSGA,役員退職慰労引当金繰入額、販売費及び一般管理費,decrease_20,jppfs_cor:SellingGeneralAndAdministrativeExpenses
117256,S100W2GO,jppfs_cor:OtherSGA,その他、販売費及び一般管理費,decrease_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
117257,S100W2GO,jppfs_cor:SellingGeneralAndAdministrativeExpenses,販売費及び一般管理費,increase_10,jppfs_cor:OperatingIncome
117258,S100W2GO,jppfs_cor:IncomeBeforeIncomeTaxes,税引前当期純利益又は税引前当期純損失（△）,increase_10,jppfs_cor:ProfitLoss
117259,S100W2GO,jppfs_cor:SubsidyIncomeNOI,補助金収入、営業外収益,decrease_20,jppfs_cor:NonOperatingIncome
117260,S100W2GO,jppfs_cor:DividendsIncomeNOI,受取配当金、営業外収益,increase_10,jppfs_cor:NonOperatingIncome
117261,S100W2GO,jppfs_cor:Land,土地,stable,jppfs_cor:PropertyPlantAndEquipment
117262,S100W2GO,jppfs_cor:PackingAndDeliveryExpensesSGA,荷造及び発送費、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
117263,S100W2GO,jppfs_cor:TravelingAndTransportationExpensesSGA,旅費及び交通費、販売費及び一般管理費,increase_10,jppfs_cor:SellingGeneralAndAdministrativeExpenses
117264,S100W2GO,jppfs_cor:ResearchAndDevelopmentExpensesSGA,研究開発費、販売費及び一般管理費,stable,jppfs_cor:SellingGeneralAndAdministrativeExpenses
117265,S100W2GO,jppfs_cor:InvestmentSecurities,投資有価証券,increase_10,jppfs_cor:InvestmentsAndOtherAssets
117266,S100W2GO,jppfs_cor:RetainedEarnings,利益剰余金,increase_10,jppfs_cor:ShareholdersEquity
117267,S100W2GO,jppfs_cor:ProvisionForShareBasedRemunerationSGA,株式給付引当金繰入額、販売費及び一般管理費,increase_20,jppfs_cor:SellingGeneralAndAdministrativeExpenses
